model_id,date_recorded,input_price_per_mtok,output_price_per_mtok,cached_input_price,batch_discount_pct,source_url
mistral-7b-vastai,2026-07-20,1.6800,5.8800,0.8400,50,https://web.archive.org/web/20260720/https://vastai.com/pricing
mixtral-8x22b-featherlessai,2024-06-03,0.0600,0.2400,,,https://web.archive.org/web/20240603/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2024-06-10,0.0600,0.2400,,,https://web.archive.org/web/20240610/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2024-06-17,0.0600,0.2400,,,https://web.archive.org/web/20240617/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2024-06-24,0.0600,0.2400,,,https://web.archive.org/web/20240624/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2024-07-01,0.0600,0.2400,,,https://web.archive.org/web/20240701/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2024-07-08,0.0600,0.2400,,,https://web.archive.org/web/20240708/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2024-07-15,0.0600,0.2400,,,https://web.archive.org/web/20240715/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2024-07-22,0.0600,0.2400,,,https://web.archive.org/web/20240722/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2024-07-29,0.0600,0.2400,,,https://web.archive.org/web/20240729/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2024-08-05,0.0600,0.2400,,,https://web.archive.org/web/20240805/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2024-08-12,0.0600,0.2400,,,https://web.archive.org/web/20240812/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2024-08-19,0.0600,0.2400,,,https://web.archive.org/web/20240819/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2024-08-26,0.0600,0.2400,,,https://web.archive.org/web/20240826/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2024-09-02,0.0600,0.2400,,,https://web.archive.org/web/20240902/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2024-09-09,0.0600,0.2400,,,https://web.archive.org/web/20240909/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2024-09-16,0.0600,0.2400,,,https://web.archive.org/web/20240916/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2024-09-23,0.0600,0.2400,,,https://web.archive.org/web/20240923/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2024-09-30,0.0600,0.2400,,,https://web.archive.org/web/20240930/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2024-10-07,0.0600,0.2400,,,https://web.archive.org/web/20241007/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2024-10-14,0.0600,0.2400,,,https://web.archive.org/web/20241014/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2024-10-21,0.0600,0.2400,,,https://web.archive.org/web/20241021/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2024-10-28,0.0600,0.2400,,,https://web.archive.org/web/20241028/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2024-11-04,0.0600,0.2400,,,https://web.archive.org/web/20241104/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2024-11-11,0.0600,0.2400,,,https://web.archive.org/web/20241111/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2024-11-18,0.0600,0.2400,,,https://web.archive.org/web/20241118/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2024-11-25,0.0600,0.2400,,,https://web.archive.org/web/20241125/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2024-12-02,0.0600,0.2400,,,https://web.archive.org/web/20241202/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2024-12-09,0.0600,0.2400,,,https://web.archive.org/web/20241209/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2024-12-16,0.0600,0.2400,,,https://web.archive.org/web/20241216/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2024-12-23,0.0600,0.2400,,,https://web.archive.org/web/20241223/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2024-12-30,0.0600,0.2400,,,https://web.archive.org/web/20241230/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-01-06,0.0600,0.2400,,,https://web.archive.org/web/20250106/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-01-13,0.0600,0.2400,,,https://web.archive.org/web/20250113/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-01-20,0.0600,0.2400,,,https://web.archive.org/web/20250120/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-01-27,0.0600,0.2400,,,https://web.archive.org/web/20250127/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-02-03,0.0600,0.2400,,,https://web.archive.org/web/20250203/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-02-10,0.0600,0.2400,,,https://web.archive.org/web/20250210/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-02-17,0.0600,0.2400,,,https://web.archive.org/web/20250217/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-02-24,0.0600,0.2400,,,https://web.archive.org/web/20250224/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-03-03,0.0600,0.2400,,,https://web.archive.org/web/20250303/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-03-10,0.0600,0.2400,,,https://web.archive.org/web/20250310/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-03-17,0.0600,0.2400,,,https://web.archive.org/web/20250317/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-03-24,0.0600,0.2400,,,https://web.archive.org/web/20250324/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-03-31,0.0600,0.2400,,,https://web.archive.org/web/20250331/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-04-07,0.0600,0.2400,,,https://web.archive.org/web/20250407/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-04-14,0.0600,0.2400,,,https://web.archive.org/web/20250414/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-04-21,0.0600,0.2400,,,https://web.archive.org/web/20250421/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-04-28,0.0600,0.2400,,,https://web.archive.org/web/20250428/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-05-05,0.0600,0.2400,,,https://web.archive.org/web/20250505/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-05-12,0.0600,0.2400,,,https://web.archive.org/web/20250512/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-05-19,0.0600,0.2400,,,https://web.archive.org/web/20250519/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-05-26,0.0600,0.2400,,,https://web.archive.org/web/20250526/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-06-02,0.0600,0.2400,,,https://web.archive.org/web/20250602/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-06-09,0.0600,0.2400,,,https://web.archive.org/web/20250609/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-06-16,0.0600,0.2400,,,https://web.archive.org/web/20250616/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-06-23,0.0600,0.2400,,,https://web.archive.org/web/20250623/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-06-30,0.0600,0.2400,,,https://web.archive.org/web/20250630/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-07-07,0.0600,0.2400,,,https://web.archive.org/web/20250707/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-07-14,0.0600,0.2400,,,https://web.archive.org/web/20250714/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-07-21,0.0600,0.2400,,,https://web.archive.org/web/20250721/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-07-28,0.0600,0.2400,,,https://web.archive.org/web/20250728/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-08-04,0.0600,0.2400,,,https://web.archive.org/web/20250804/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-08-11,0.0600,0.2400,,,https://web.archive.org/web/20250811/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-08-18,0.0600,0.2400,,,https://web.archive.org/web/20250818/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-08-25,0.0600,0.2400,,,https://web.archive.org/web/20250825/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-09-01,0.0600,0.2400,,,https://web.archive.org/web/20250901/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-09-08,0.0600,0.2400,,,https://web.archive.org/web/20250908/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-09-15,0.0600,0.2400,,,https://web.archive.org/web/20250915/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-09-22,0.0600,0.2400,,,https://web.archive.org/web/20250922/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-09-29,0.0600,0.2400,,,https://web.archive.org/web/20250929/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-10-06,0.0600,0.2400,,,https://web.archive.org/web/20251006/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-10-13,0.0600,0.2400,,,https://web.archive.org/web/20251013/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-10-20,0.0600,0.2400,,,https://web.archive.org/web/20251020/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-10-27,0.0600,0.2400,,,https://web.archive.org/web/20251027/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-11-03,0.0600,0.2400,,,https://web.archive.org/web/20251103/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-11-10,0.0600,0.2400,,,https://web.archive.org/web/20251110/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-11-17,0.0600,0.2400,,,https://web.archive.org/web/20251117/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-11-24,0.0600,0.2400,,,https://web.archive.org/web/20251124/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-12-01,0.0600,0.2400,,,https://web.archive.org/web/20251201/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-12-08,0.0600,0.2400,,,https://web.archive.org/web/20251208/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-12-15,0.0600,0.2400,,,https://web.archive.org/web/20251215/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-12-22,0.0600,0.2400,,,https://web.archive.org/web/20251222/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2025-12-29,0.0600,0.2400,,,https://web.archive.org/web/20251229/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2026-01-05,0.0600,0.2400,,,https://web.archive.org/web/20260105/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2026-01-12,0.0600,0.2400,,,https://web.archive.org/web/20260112/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2026-01-19,0.0600,0.2400,,,https://web.archive.org/web/20260119/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2026-01-26,0.0600,0.2400,,,https://web.archive.org/web/20260126/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2026-02-02,0.0600,0.2400,,,https://web.archive.org/web/20260202/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2026-02-09,0.0600,0.2400,,,https://web.archive.org/web/20260209/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2026-02-16,0.0600,0.2400,,,https://web.archive.org/web/20260216/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2026-02-23,0.0600,0.2400,,,https://web.archive.org/web/20260223/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2026-03-02,0.0600,0.2400,,,https://web.archive.org/web/20260302/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2026-03-09,0.0600,0.2400,,,https://web.archive.org/web/20260309/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2026-03-16,0.0600,0.2400,,,https://web.archive.org/web/20260316/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2026-03-23,0.0600,0.2400,,,https://web.archive.org/web/20260323/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2026-03-30,0.0600,0.2400,,,https://web.archive.org/web/20260330/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2026-04-06,0.0600,0.2400,,,https://web.archive.org/web/20260406/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2026-04-13,0.0600,0.2400,,,https://web.archive.org/web/20260413/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2026-04-20,0.0600,0.2400,,,https://web.archive.org/web/20260420/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2026-04-27,0.0600,0.2400,,,https://web.archive.org/web/20260427/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2026-05-04,0.0600,0.2400,,,https://web.archive.org/web/20260504/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2026-05-11,0.0600,0.2400,,,https://web.archive.org/web/20260511/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2026-05-18,0.0600,0.2400,,,https://web.archive.org/web/20260518/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2026-05-25,0.0600,0.2400,,,https://web.archive.org/web/20260525/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2026-06-01,0.0600,0.2400,,,https://web.archive.org/web/20260601/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2026-06-08,0.0600,0.2400,,,https://web.archive.org/web/20260608/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2026-06-15,0.0600,0.2400,,,https://web.archive.org/web/20260615/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2026-06-22,0.0600,0.2400,,,https://web.archive.org/web/20260622/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2026-06-29,0.0600,0.2400,,,https://web.archive.org/web/20260629/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2026-07-06,0.0600,0.2400,,,https://web.archive.org/web/20260706/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2026-07-13,0.0600,0.2400,,,https://web.archive.org/web/20260713/https://featherlessai.com/pricing
mixtral-8x22b-featherlessai,2026-07-20,0.0600,0.2400,,,https://web.archive.org/web/20260720/https://featherlessai.com/pricing
mixtral-8x7b-chutesai,2024-06-03,1.6500,5.7750,0.8250,,https://web.archive.org/web/20240603/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2024-06-10,1.6500,5.7750,0.8250,,https://web.archive.org/web/20240610/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2024-06-17,1.6500,5.7750,0.8250,,https://web.archive.org/web/20240617/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2024-06-24,1.6500,5.7750,0.8250,,https://web.archive.org/web/20240624/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2024-07-01,1.6500,5.7750,0.8250,,https://web.archive.org/web/20240701/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2024-07-08,1.6500,5.7750,0.8250,,https://web.archive.org/web/20240708/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2024-07-15,1.6500,5.7750,0.8250,,https://web.archive.org/web/20240715/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2024-07-22,1.6500,5.7750,0.8250,,https://web.archive.org/web/20240722/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2024-07-29,1.6500,5.7750,0.8250,,https://web.archive.org/web/20240729/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2024-08-05,1.6500,5.7750,0.8250,,https://web.archive.org/web/20240805/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2024-08-12,1.6500,5.7750,0.8250,,https://web.archive.org/web/20240812/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2024-08-19,1.6500,5.7750,0.8250,,https://web.archive.org/web/20240819/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2024-08-26,1.6500,5.7750,0.8250,,https://web.archive.org/web/20240826/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2024-09-02,1.6500,5.7750,0.8250,,https://web.archive.org/web/20240902/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2024-09-09,1.6500,5.7750,0.8250,,https://web.archive.org/web/20240909/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2024-09-16,1.6500,5.7750,0.8250,,https://web.archive.org/web/20240916/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2024-09-23,1.6500,5.7750,0.8250,,https://web.archive.org/web/20240923/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2024-09-30,1.6500,5.7750,0.8250,,https://web.archive.org/web/20240930/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2024-10-07,1.6500,5.7750,0.8250,,https://web.archive.org/web/20241007/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2024-10-14,1.6500,5.7750,0.8250,,https://web.archive.org/web/20241014/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2024-10-21,1.6500,5.7750,0.8250,,https://web.archive.org/web/20241021/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2024-10-28,1.6500,5.7750,0.8250,,https://web.archive.org/web/20241028/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2024-11-04,1.6500,5.7750,0.8250,,https://web.archive.org/web/20241104/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2024-11-11,1.6500,5.7750,0.8250,,https://web.archive.org/web/20241111/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2024-11-18,1.6500,5.7750,0.8250,,https://web.archive.org/web/20241118/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2024-11-25,1.6500,5.7750,0.8250,,https://web.archive.org/web/20241125/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2024-12-02,1.6500,5.7750,0.8250,,https://web.archive.org/web/20241202/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2024-12-09,1.6500,5.7750,0.8250,,https://web.archive.org/web/20241209/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2024-12-16,1.6500,5.7750,0.8250,,https://web.archive.org/web/20241216/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2024-12-23,1.6500,5.7750,0.8250,,https://web.archive.org/web/20241223/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2024-12-30,1.6500,5.7750,0.8250,,https://web.archive.org/web/20241230/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-01-06,1.6500,5.7750,0.8250,,https://web.archive.org/web/20250106/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-01-13,1.6500,5.7750,0.8250,,https://web.archive.org/web/20250113/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-01-20,1.6500,5.7750,0.8250,,https://web.archive.org/web/20250120/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-01-27,1.6500,5.7750,0.8250,,https://web.archive.org/web/20250127/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-02-03,1.6500,5.7750,0.8250,,https://web.archive.org/web/20250203/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-02-10,1.6500,5.7750,0.8250,,https://web.archive.org/web/20250210/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-02-17,1.6500,5.7750,0.8250,,https://web.archive.org/web/20250217/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-02-24,1.6500,5.7750,0.8250,,https://web.archive.org/web/20250224/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-03-03,1.6500,5.7750,0.8250,,https://web.archive.org/web/20250303/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-03-10,1.6500,5.7750,0.8250,,https://web.archive.org/web/20250310/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-03-17,1.6500,5.7750,0.8250,,https://web.archive.org/web/20250317/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-03-24,1.6500,5.7750,0.8250,,https://web.archive.org/web/20250324/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-03-31,1.6500,5.7750,0.8250,,https://web.archive.org/web/20250331/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-04-07,1.6500,5.7750,0.8250,,https://web.archive.org/web/20250407/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-04-14,1.6500,5.7750,0.8250,,https://web.archive.org/web/20250414/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-04-21,1.6500,5.7750,0.8250,,https://web.archive.org/web/20250421/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-04-28,1.6500,5.7750,0.8250,,https://web.archive.org/web/20250428/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-05-05,1.6500,5.7750,0.8250,,https://web.archive.org/web/20250505/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-05-12,1.6500,5.7750,0.8250,,https://web.archive.org/web/20250512/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-05-19,1.6500,5.7750,0.8250,,https://web.archive.org/web/20250519/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-05-26,1.6500,5.7750,0.8250,,https://web.archive.org/web/20250526/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-06-02,1.6500,5.7750,0.8250,,https://web.archive.org/web/20250602/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-06-09,1.6500,5.7750,0.8250,,https://web.archive.org/web/20250609/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-06-16,1.6500,5.7750,0.8250,,https://web.archive.org/web/20250616/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-06-23,1.6500,5.7750,0.8250,,https://web.archive.org/web/20250623/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-06-30,1.6500,5.7750,0.8250,,https://web.archive.org/web/20250630/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-07-07,1.6500,5.7750,0.8250,,https://web.archive.org/web/20250707/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-07-14,1.6500,5.7750,0.8250,,https://web.archive.org/web/20250714/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-07-21,1.6500,5.7750,0.8250,,https://web.archive.org/web/20250721/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-07-28,1.6500,5.7750,0.8250,,https://web.archive.org/web/20250728/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-08-04,1.6500,5.7750,0.8250,,https://web.archive.org/web/20250804/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-08-11,1.6500,5.7750,0.8250,,https://web.archive.org/web/20250811/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-08-18,1.6500,5.7750,0.8250,,https://web.archive.org/web/20250818/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-08-25,1.6500,5.7750,0.8250,,https://web.archive.org/web/20250825/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-09-01,1.6500,5.7750,0.8250,,https://web.archive.org/web/20250901/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-09-08,1.6500,5.7750,0.8250,,https://web.archive.org/web/20250908/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-09-15,1.6500,5.7750,0.8250,,https://web.archive.org/web/20250915/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-09-22,1.6500,5.7750,0.8250,,https://web.archive.org/web/20250922/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-09-29,1.6500,5.7750,0.8250,,https://web.archive.org/web/20250929/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-10-06,1.6500,5.7750,0.8250,,https://web.archive.org/web/20251006/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-10-13,1.6500,5.7750,0.8250,,https://web.archive.org/web/20251013/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-10-20,1.6500,5.7750,0.8250,,https://web.archive.org/web/20251020/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-10-27,1.6500,5.7750,0.8250,,https://web.archive.org/web/20251027/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-11-03,1.6500,5.7750,0.8250,,https://web.archive.org/web/20251103/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-11-10,1.6500,5.7750,0.8250,,https://web.archive.org/web/20251110/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-11-17,1.6500,5.7750,0.8250,,https://web.archive.org/web/20251117/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-11-24,1.6500,5.7750,0.8250,,https://web.archive.org/web/20251124/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-12-01,1.6500,5.7750,0.8250,,https://web.archive.org/web/20251201/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-12-08,1.6500,5.7750,0.8250,,https://web.archive.org/web/20251208/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-12-15,1.6500,5.7750,0.8250,,https://web.archive.org/web/20251215/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-12-22,1.6500,5.7750,0.8250,,https://web.archive.org/web/20251222/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2025-12-29,1.6500,5.7750,0.8250,,https://web.archive.org/web/20251229/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2026-01-05,1.6500,5.7750,0.8250,,https://web.archive.org/web/20260105/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2026-01-12,1.6500,5.7750,0.8250,,https://web.archive.org/web/20260112/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2026-01-19,1.6500,5.7750,0.8250,,https://web.archive.org/web/20260119/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2026-01-26,1.6500,5.7750,0.8250,,https://web.archive.org/web/20260126/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2026-02-02,1.6500,5.7750,0.8250,,https://web.archive.org/web/20260202/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2026-02-09,1.6500,5.7750,0.8250,,https://web.archive.org/web/20260209/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2026-02-16,1.6500,5.7750,0.8250,,https://web.archive.org/web/20260216/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2026-02-23,1.6500,5.7750,0.8250,,https://web.archive.org/web/20260223/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2026-03-02,1.6500,5.7750,0.8250,,https://web.archive.org/web/20260302/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2026-03-09,1.6500,5.7750,0.8250,,https://web.archive.org/web/20260309/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2026-03-16,1.6500,5.7750,0.8250,,https://web.archive.org/web/20260316/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2026-03-23,1.6500,5.7750,0.8250,,https://web.archive.org/web/20260323/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2026-03-30,1.6500,5.7750,0.8250,,https://web.archive.org/web/20260330/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2026-04-06,1.6500,5.7750,0.8250,,https://web.archive.org/web/20260406/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2026-04-13,1.6500,5.7750,0.8250,,https://web.archive.org/web/20260413/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2026-04-20,1.6500,5.7750,0.8250,,https://web.archive.org/web/20260420/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2026-04-27,1.6500,5.7750,0.8250,,https://web.archive.org/web/20260427/https://chutesai.com/pricing
mixtral-8x7b-chutesai,2026-05-04,1.6500,5.7750,0.8250,,https://web.archive.org/web/20260504/https://chutesai.com/pricing
